HoV,TZ_Flow,MIXP,AMBP,AMBT,R610_HS1,R611_HS1,R612_HS1,R613_HS1,R600_HD
ASD774,906.5001625,2615.9973,101590.02,300.030552,131,136,120,120,151
ASD775,906.222875,2749.759,101749.33,299.83624,131,136,120,120,151
ASD776,905.326625,2579.0573,101875.94,299.709816,131,136,120,120,151
ASD777,905.52725,2607.0602,101808.905,300.422652,131,136,120,120,151
ASD778,906.92825,2613.9332,101782.65,299.705931,131,136,120,120,151
ASD779,907.187625,2689.0982,101797.394,299.048836,131,136,120,120,151
ASD780,906.626875,2633.9554,101943.945,300.223584,131,136,120,120,151
ASD781,906.83725,2591.358,101819.35,299.137299,131,136,120,120,151
ASD782,906.859375,2661.3413,101939.923,298.369652,131,136,120,120,151
ASD783,908.88225,2680.5717,101842.02,300.409897,131,136,120,120,151
ASD784,905.7320375,2590.201,101797.94,299.672593,131,136,120,120,151
ASD785,905.1575,2664.1285,101793.384,298.946362,131,136,120,120,151
ASD786,905.8071875,2526.934,101887.787,300.508166,131,136,120,120,151
ASD787,905.9600875,2627.167,101839.044,299.518792,131,136,120,120,151
ASD788,906.571125,2503.2488,101831.024,299.210726,131,136,120,120,151
ASD789,907.075875,2622.1556,101717.51,298.696371,131,136,120,120,151
ASD790,906.1904125,2602.428,101823.97,298.529549,131,136,120,120,151
ASD791,905.6253,2541.1306,101745.35,300.0098,131,136,120,120,151
ASD792,906.553625,2514.6254,101806.77,299.616291,131,136,120,120,151
ASD793,905.929,2664.7547,101856.146,300.63278,131,136,120,120,151
ASD794,907.186625,2658.031,101888.9,300.171545,131,136,120,120,151
ASD795,907.12295,2584.9798,101852.78,300.704243,131,136,120,120,151
ASD796,906.916,2578.7457,101842.096,299.064011,131,136,120,120,151
ASD797,907.208325,2534.5282,101894.44,298.902182,131,136,120,120,151
ASD798,906.776125,2370.8788,101780.774,299.848227,131,136,120,120,151
ASD799,905.98625,2538.8445,101675.05,300.026844,131,136,120,120,151
ASD800,906.49075,2616.9212,101792.54,299.45886,131,136,120,120,151
ASD801,905.9546625,2642.5459,101760.474,299.771084,131,136,120,120,151
ASD802,907.03445,2635.4788,101720.4,301.168087,131,136,120,120,151
ASD803,905.4976625,2630.1912,101955.16,299.983006,131,136,120,120,151
ASD804,906.721575,2511.4918,101836.285,301.25047,131,136,120,120,151
ASD805,906.452175,2666.4135,101821.387,299.260617,131,136,120,120,151
ASD806,906.3683375,2586.595,101719.93,300.774338,131,136,120,120,151
ASD807,906.6561875,2570.905,101796.42,299.184636,131,136,120,120,151
ASD808,906.23575,2567.4448,101853.864,300.011034,131,136,120,120,151
ASD809,905.2613125,2664.77,101849.554,300.542427,131,136,120,120,151
ASD810,907.1084625,2554.6347,101863.855,299.22834,131,136,120,120,151
ASD811,905.0874375,2592.9878,101800.665,299.846028,131,136,120,120,151
ASD812,906.82375,2586.2934,101855.99,300.400397,131,136,120,120,151
ASD813,905.61745,2506.5735,101735.406,298.847727,131,136,120,120,151
ASD814,907.427,2708.7288,101767.725,300.489804,131,136,120,120,151
ASD815,906.91225,2567.7624,101747.78,299.035765,131,136,120,120,151
ASD816,906.451125,2648.8863,101703.723,300.368704,131,136,120,120,151
ASD817,906.83525,2518.926,101856.647,299.978293,131,136,120,120,151
ASD818,906.954625,2615.727,101873.425,299.432835,131,136,120,120,151
ASD819,906.149875,2520.875,101762.01,299.63371,131,136,120,120,151
ASD820,907.0674125,2630.6255,101896.94,300.039038,131,136,120,120,151
ASD821,906.9107,2575.6052,101842.5,299.167086,131,136,120,120,151
ASD822,904.941375,2520.1878,101867,299.604527,131,136,120,120,151
ASD823,906.380125,2558.3807,101687.08,298.726748,131,136,120,120,151
ASD824,905.5859375,2549.5596,101766.394,300.122603,131,136,120,120,151
ASD825,904.5245,2459.5655,101769.13,299.761021,131,136,120,120,151
ASD826,905.718,2475.1682,101761.02,299.460776,131,136,120,120,151
ASD827,905.5400875,2712.8603,101854.846,298.627715,131,136,120,120,151
ASD828,905.449375,2639.268,101867.694,300.275668,131,136,120,120,151
ASD829,906.148875,2534.0342,101771.75,299.948609,131,136,120,120,151
ASD830,904.8465,2489.337,101896.24,300.29557,131,136,120,120,151
ASD831,907.67425,2554.7834,101769.8,299.915965,131,136,120,120,151
ASD832,907.780125,2648.6904,101802.936,298.746085,131,136,120,120,151
ASD833,905.6290375,2755.724,101873.114,299.44931,131,136,120,120,151
ASD834,906.139,2622.6824,101679.333,299.158698,131,136,120,120,151
ASD835,907.089075,2583.935,101728.09,300.112292,131,136,120,120,151
ASD836,906.023175,2683.9113,101839.37,299.207848,131,136,120,120,151
ASD837,906.3225,2654.5275,101870.54,299.762965,131,136,120,120,151
ASD838,906.04095,2529.5908,101826.825,299.977053,131,136,120,120,151
ASD839,905.902,2525.9233,101844.44,300.116644,131,136,120,120,151
ASD840,906.7196625,2711.6432,101796.7,299.847058,131,136,120,120,151
ASD841,905.8659375,2529.0224,101857.43,300.209462,131,136,120,120,151
ASD842,906.709125,2648.4943,101791.72,299.50267,131,136,120,120,151
ASD843,904.992875,2566.4015,101771.8,298.396618,131,136,120,120,151
ASD844,907.367875,2579.9948,101856.22,299.800188,131,136,120,120,151
ASD845,907.713875,2627.6821,101763.184,299.583075,131,136,120,120,151
ASD846,906.535875,2701.875,101738.1,298.86873,131,136,120,120,151
ASD847,906.0384375,2642.6315,101778.046,299.015486,131,136,120,120,151
ASD848,907.3679375,2594.3027,101841.486,299.068198,131,136,120,120,151
ASD849,907.6795,2552.0811,101837.366,299.245985,131,136,120,120,151
ASD850,906.31275,2539.6578,101752.576,299.791363,131,136,120,120,151
ASD851,906.096425,2741.8049,101820.294,299.433613,131,136,120,120,151
ASD852,905.7257125,2657.2554,101885.504,298.500327,131,136,120,120,151
ASD853,907.225125,2677.014,101707.84,300.212847,131,136,120,120,151
ASD854,907.913,2664.0259,101729.35,300.337479,131,136,120,120,151
ASD855,907.42375,2637.719,101886.61,298.967686,131,136,120,120,151
ASD856,906.891,2595.025,101854.156,299.773192,131,136,120,120,151
ASD857,906.286925,2477.0311,101795.96,299.705513,131,136,120,120,151
ASD858,905.809875,2558.9266,101873.676,299.172938,131,136,120,120,151
ASD859,906.837625,2585.8845,101901.12,300.058743,131,136,120,120,151
ASD860,906.57775,2514.6358,101827.24,299.204157,131,136,120,120,151
ASD861,905.057125,2705.7533,101796.967,298.822014,131,136,120,120,151
ASD862,906.8535,2568.1839,101777.71,299.58077,131,136,120,120,151
ASD863,907.20625,2661.15,101737.714,298.439183,131,136,120,120,151
ASD864,906.78345,2557.3378,101809.106,300.701659,131,136,120,120,151
ASD865,906.959875,2678.4374,101769.916,299.446112,131,136,120,120,151
ASD866,905.42825,2520.83,101797.78,299.002222,131,136,120,120,151
ASD867,906.273575,2587.8582,101715.607,298.350724,131,136,120,120,151
ASD868,907.246325,2570.3005,101908.69,299.349202,131,136,120,120,151
ASD869,905.951125,2648.7228,101850.226,299.745324,131,136,120,120,151
ASD870,905.43675,2602.1086,101848.47,299.373698,131,136,120,120,151
ASD871,905.4034375,2589.0495,101843.99,300.863486,131,136,120,120,151
ASD872,906.82975,2514.2895,101821.454,299.791277,131,136,120,120,151
ASD873,906.1953,2677.766,101772.876,299.198946,131,136,120,120,151
ASD874,907.0730625,2622.3507,101821.69,299.606944,131,136,120,120,151
ASD875,906.645875,2701.5017,101793.87,299.637808,131,136,120,120,151
ASD876,906.213125,2575.9872,101738.32,300.119542,131,136,120,120,151
ASD877,906.489125,2566.4543,101782.635,300.728516,131,136,120,120,151
ASD878,906.951875,2510.4786,101844.073,300.34724,131,136,120,120,151
ASD879,907.17575,2605.2095,101829.065,299.790856,131,136,120,120,151
ASD880,906.679,2558.2052,101814.33,300.491776,131,136,120,120,151
ASD881,907.141375,2475.1415,101758.92,299.834399,131,136,120,120,151
ASD882,906.456,2600.1163,101832.043,300.390265,131,136,120,120,151
ASD883,908.0693,2529.5605,101836.29,299.941656,131,136,120,120,151
ASD884,906.581,2586.308,101843.49,299.497698,131,136,120,120,151
ASD885,905.5475,2580.6572,101744.305,298.983048,131,136,120,120,151
ASD886,905.766125,2603.4216,101857.3,300.242093,131,136,120,120,151
ASD887,907.7230875,2699.5806,101707.58,299.602166,131,136,120,120,151
ASD888,906.107,2513.336,101872.85,300.613152,131,136,120,120,151
ASD889,905.514375,2588.5443,101751.88,299.612202,131,136,120,120,151
ASD890,905.97145,2522.0448,101855.634,299.283564,131,136,120,120,151
ASD891,906.969675,2637.6917,101880.615,300.222796,131,136,120,120,151
ASD892,904.913375,2650.8486,101899.75,298.604014,131,136,120,120,151
ASD893,906.080375,2512.9438,101822.9,298.69661,131,136,120,120,151
ASD894,906.35475,2514.5239,101843.744,298.943755,131,136,120,120,151
ASD895,906.2861625,2635.0466,101902.27,299.348666,131,136,120,120,151
ASD896,905.837325,2670.8435,101769.977,298.687209,131,136,120,120,151
ASD897,906.009375,2549.7211,101773.083,299.252388,131,136,120,120,151
ASD898,906.588125,2588.97,101980.743,300.415253,131,136,120,120,151
ASD899,906.7020375,2517.6344,101770.57,300.076582,131,136,120,120,151
ASD900,907.99,2618.9669,101844.03,299.699406,131,136,120,120,151
ASD901,906.91895,2713.8847,101873.773,299.559992,131,136,120,120,151
ASD902,907.8474375,2603.8092,101709.02,299.474001,131,136,120,120,151
ASD903,905.627675,2489.4508,101680.914,300.232594,131,136,120,120,151
ASD904,905.4175625,2587.0878,101881.47,299.947247,131,136,120,120,151
ASD905,904.617875,2568.4254,101759.13,299.11523,131,136,120,120,151
ASD906,906.14275,2621.0812,101826.15,299.670597,131,136,120,120,151
ASD907,906.363,2643.4586,101872.1,299.841633,131,136,120,120,151
ASD908,908.2026625,2643.2583,101804.877,299.732369,131,136,120,120,151
ASD909,906.760375,2662.6314,101811.76,299.033106,131,136,120,120,151
ASD910,905.5326875,2627.744,101767.737,300.012333,131,136,120,120,151
ASD911,907.07675,2607.1356,101900.42,299.578116,131,136,120,120,151
ASD912,907.286625,2627.1723,101908.496,300.62006,131,136,120,120,151
ASD913,905.820875,2584.6941,101775.78,299.689482,131,136,120,120,151
ASD914,906.5145,2566.7698,101883.67,299.622557,131,136,120,120,151
ASD915,905.5281875,2571.2917,101924.26,299.732903,131,136,120,120,151
ASD916,906.7742875,2555.0001,101692.27,300.77861,131,136,120,120,151
ASD917,905.25575,2674.2409,101808.154,299.145064,131,136,120,120,151
ASD918,907.23205,2683.848,101807.043,299.03403,131,136,120,120,151
ASD919,905.59425,2563.1102,101722.42,299.796164,131,136,120,120,151
ASD920,906.835175,2677.0578,101759.534,299.500676,131,136,120,120,151
ASD921,906.7095,2576.6523,101748.846,298.992758,131,136,120,120,151
ASD922,906.22475,2620.415,101782.465,299.034691,131,136,120,120,151
ASD923,905.652125,2668.8377,101777.25,298.821715,131,136,120,120,151
ASD924,905.67025,2585.5402,101740.51,299.163252,131,136,120,120,151
ASD925,906.6732,2585.7323,101818.994,299.487225,131,136,120,120,151
ASD926,906.55105,2546.3644,101797.83,299.870314,131,136,120,120,151
ASD927,907.282375,2632.23,101791.034,300.275175,131,136,120,120,151
ASD928,906.7208125,2576.224,101726.984,299.649153,131,136,120,120,151
ASD929,905.508875,2602.5053,101743.28,300.004193,131,136,120,120,151
ASD930,906.4820875,2601.0149,101828.75,299.259438,131,136,120,120,151
ASD931,906.2005,2585.1564,101781.92,299.744599,131,136,120,120,151
ASD932,905.557175,2494.9327,101763.35,300.27859,131,136,120,120,151
ASD933,905.955375,2605.1548,101780.54,300.838742,131,136,120,120,151
ASD934,906.2465,2673.9313,101668.08,298.680127,131,136,120,120,151
ASD935,907.206,2642.0912,101722.864,300.808188,131,136,120,120,151
ASD936,905.69875,2625.101,101815.59,299.662915,131,136,120,120,151
ASD937,906.009,2515.9573,101805.54,298.69938,131,136,120,120,151
ASD938,906.90025,2663.5176,101840.8,299.701907,131,136,120,120,151
ASD939,907.495625,2538.4277,101754.1,299.744244,131,136,120,120,151
ASD940,907.0818375,2649.107,101872,299.797655,131,136,120,120,151
ASD941,906.0609375,2613.5618,101769.086,299.199747,131,136,120,120,151
ASD942,906.70775,2532.2603,101756.95,300.165049,131,136,120,120,151
ASD943,907.2142,2669.0115,101660.236,299.614571,131,136,120,120,151
ASD944,906.8610375,2467.2182,101952.673,299.877274,131,136,120,120,151
ASD945,905.83475,2597.4554,101817.83,300.014594,131,136,120,120,151
ASD946,906.471375,2619.7714,101758.04,300.239754,131,136,120,120,151
ASD947,906.4376875,2570.642,101742.87,299.809279,131,136,120,120,151
ASD948,906.03125,2640.5634,101752.045,299.668703,131,136,120,120,151
ASD949,906.920925,2596.6393,101878.99,299.72962,131,136,120,120,151
ASD950,908.22655,2603.6404,101680.273,299.962006,131,136,120,120,151
ASD951,906.315625,2571.2835,101762.634,299.950755,131,136,120,120,151
ASD952,886.8790375,2535.3922,101605.145,297.1265,125,130,120,120,148
ASD953,886.4498125,2527.4828,101800.006,296.099526,125,130,120,120,148
ASD954,886.456125,2656.4812,101684.01,295.600031,125,130,120,120,148
ASD955,886.698375,2618.236,101774.66,297.136683,125,130,120,120,148
ASD956,885.67525,2616.3822,101638.12,296.965508,125,130,120,120,148
ASD957,887.418875,2522.2519,101622.046,297.475895,125,130,120,120,148
ASD958,887.2585,2603.8614,101690.985,296.321444,125,130,120,120,148
ASD959,886.43005,2631.9296,101782.35,296.707177,125,130,120,120,148
ASD960,886.841875,2528.3955,101723.86,296.34737,125,130,120,120,148
ASD961,885.8995875,2609.071,101729.23,295.87903,125,130,120,120,148
ASD962,886.7507875,2620.7134,101782.965,295.992842,125,130,120,120,148
ASD963,887.85545,2557.5504,101673.303,296.373154,125,130,120,120,148
ASD964,886.93125,2621.8214,101801.9,296.515732,125,130,120,120,148
ASD965,883.976625,2639.7346,101376.2,295.997828,131,136,120,120,148
ASD966,884.6545,2617.487,101320.905,295.810841,131,136,120,120,148
ASD967,882.924575,2588.1966,101341.59,296.976302,131,136,120,120,148
ASD968,885.098425,2509.9089,101314.215,297.004067,131,136,120,120,148
ASD969,884.35025,2640.6353,101274.93,296.619036,131,136,120,120,148
ASD970,883.61025,2616.892,101380.145,296.922516,131,136,120,120,148
ASD971,884.371375,2681.8806,101319.946,296.390793,131,136,120,120,148
ASD972,885.0315875,2539.917,101228.24,296.485953,131,136,120,120,148
ASD973,885.09975,2609.277,101269.54,295.90121,131,136,120,120,148
ASD974,883.93675,2588.4945,101367.1,296.205569,131,136,120,120,148
ASD975,883.527375,2588.0253,101407.06,295.67071,131,136,120,120,148
ASD976,884.1062875,2615.762,101291.724,297.730862,131,136,120,120,148
ASD977,883.823375,2564.5775,101329.71,296.376105,131,136,120,120,148
ASD978,900.442875,2603.191,101729.66,296.348065,131,136,120,120,148
ASD979,901.590625,2657.7787,101741.83,295.72182,131,136,120,120,148
ASD980,900.11345,2615.0911,101698.17,296.222945,131,136,120,120,148
ASD981,901.088875,2637.0949,101727.496,296.147082,131,136,120,120,148
ASD982,900.96975,2706.3194,101820.15,295.272982,131,136,120,120,148
ASD983,902.47025,2671.9238,101619.82,296.212,131,136,120,120,148
ASD984,900.618375,2563.3688,101678.75,295.775767,131,136,120,120,148
ASD985,900.320375,2604.0476,101841.11,295.37327,131,136,120,120,148
ASD986,901.0166875,2511.5541,101677.124,295.680756,131,136,120,120,148
ASD987,901.33325,2719.54,101796.85,295.918536,131,136,120,120,148
ASD988,901.155925,2673.3278,101656.05,296.734352,131,136,120,120,148
ASD989,902.1817,2527.6928,101797.705,295.43186,131,136,120,120,148
ASD990,899.7845,2595.8462,101760.96,296.50082,131,136,120,120,148
ASD991,867.73725,2550.646,102774.38,298.793606,131,136,120,120,146
ASD992,866.895825,2698.065,102752.77,299.514714,131,136,120,120,146
ASD993,867.664875,2574.7578,102687.92,298.902829,131,136,120,120,146
ASD994,867.262575,2589.9786,102773.14,297.681666,131,136,120,120,146
ASD995,867.45375,2536.6888,102719.12,298.545212,131,136,120,120,146
ASD996,866.477375,2600.1083,102658.2,297.766655,131,136,120,120,146
ASD997,866.22875,2587.7144,102718.8,297.913597,131,136,120,120,146
ASD998,867.18155,2624.093,102640.23,297.971268,131,136,120,120,146
ASD999,866.931,2695.9501,102731.13,299.722363,131,136,120,120,146
ASD1000,866.855625,2649.8423,102835.66,298.170842,131,136,120,120,146
ASD1001,867.76375,2598.4888,102643.16,298.881623,131,136,120,120,146
ASD1002,867.6715875,2445.9713,102766.69,298.33066,131,136,120,120,146
ASD1003,866.8185,2613.768,102692.86,298.723362,131,136,120,120,146
ASD1004,867.7352875,2517.2995,102671.86,299.30365,131,136,120,120,146
ASD1005,868.524125,2741.271,102727.89,298.177124,131,136,120,120,146
ASD1006,867.61955,2644.5372,102677.76,299.145138,131,136,120,120,146
ASD1007,867.83375,2666.8018,102663.53,298.434689,131,136,120,120,146
ASD1008,866.70725,2655.9315,102661.76,299.221589,131,136,120,120,146
ASD1009,865.825,2530.5838,102714.67,298.339587,131,136,120,120,146
ASD1010,867.3898375,2586.5812,102574.87,297.494378,131,136,120,120,146
ASD1011,867.83925,2688.9057,102634.45,299.680819,131,136,120,120,146
ASD1012,867.5808,2613.1378,102661.68,298.94503,131,136,120,120,146
ASD1013,867.028575,2538.7375,102776.15,297.465334,131,136,120,120,146
ASD1014,865.83425,2632.662,102697.2,297.59374,131,136,120,120,146
ASD1015,868.0738125,2671.385,102662,297.960831,131,136,120,120,146
ASD1016,866.4942875,2651.109,102662.45,298.202008,131,136,120,120,146
ASD1017,866.538125,2584.0557,102714.25,298.055405,131,136,120,120,146
ASD1018,867.9985,2579.3749,102732.62,299.07932,131,136,120,120,146
ASD1019,867.658375,2557.0225,102712.3,298.605648,131,136,120,120,146
ASD1020,868.699575,2540.16,102695.14,297.204504,131,136,120,120,146
ASD1021,867.18675,2642.1871,102676.18,298.120581,131,136,120,120,146
ASD1022,866.7945875,2610.0748,102781.8,299.177798,131,136,120,120,146
ASD1023,866.790625,2514.8155,102659.89,297.932211,131,136,120,120,146
ASD1024,865.8747125,2668.2808,102832.91,298.737946,131,136,120,120,146
ASD1025,866.90445,2611.3155,102601.1,298.282452,131,136,120,120,146
ASD1026,867.73225,2560.321,102707.78,299.436993,131,136,120,120,146
ASD1027,865.771175,2560.4786,102759.25,298.181841,131,136,120,120,146
ASD1028,867.20675,2605.5908,102695.24,298.315178,131,136,120,120,146
ASD1029,866.656625,2632.073,102665.16,298.527493,131,136,120,120,146
ASD1030,866.381125,2624.3364,102692.82,298.727412,131,136,120,120,146
ASD1031,867.7454375,2548.2838,102769.57,297.4817,131,136,120,120,146
ASD1032,866.96475,2568.4925,102647.56,298.319722,131,136,120,120,146
ASD1033,865.7984125,2659.7216,102635.67,297.527031,131,136,120,120,146
ASD1034,868.0403125,2631.7017,102673.97,298.392832,131,136,120,120,146
ASD1035,865.832825,2558.5192,102647.92,298.013861,131,136,120,120,146
ASD1036,866.20125,2622.7898,102666.49,298.704361,131,136,120,120,146
ASD1037,867.43775,2566.1774,102704.9,298.151083,131,136,120,120,146
ASD1038,866.8875,2606.0572,102730.98,297.714629,131,136,120,120,146
ASD1039,866.71455,2613.286,102659.5,298.602131,131,136,120,120,146
ASD1040,866.29625,2558.0343,102679.68,297.79204,131,136,120,120,146
ASD1041,867.164,2599.2207,102659.07,299.420973,131,136,120,120,146
ASD1042,867.3532125,2509.095,102694.57,298.627144,131,136,120,120,146
ASD1043,866.7343125,2566.0479,102662.11,298.682959,131,136,120,120,146
ASD1044,866.391,2704.4838,102635.25,298.096188,131,136,120,120,146
ASD1045,866.742,2539.8956,102764.09,299.080145,131,136,120,120,146
ASD1046,867.659125,2594.2373,102744.93,298.08056,131,136,120,120,146
ASD1047,867.50225,2694.896,102706.92,298.784533,131,136,120,120,146
ASD1048,866.1955,2646.7516,102740.78,298.938542,131,136,120,120,146
ASD1049,867.574875,2595.3566,102683.22,298.70509,131,136,120,120,146
ASD1050,866.144175,2507.4911,102776.53,297.920264,131,136,120,120,146
ASD1051,866.74975,2544.7285,102760.34,298.485485,131,136,120,120,146
ASD1052,866.727625,2521.864,102699.82,298.199292,131,136,120,120,146
ASD1053,866.487375,2580.6885,102633.3,298.139298,131,136,120,120,146
ASD1054,868.71625,2663.4245,102681.07,298.28433,131,136,120,120,146
ASD1055,867.9549375,2606.5737,102703.76,298.38425,131,136,120,120,146
ASD1056,867.14925,2652.478,102750.5,299.154856,131,136,120,120,146
ASD1057,867.543125,2578.9997,102733.22,298.236554,131,136,120,120,146
ASD1058,867.6545,2570.0838,102626.48,297.965136,131,136,120,120,146
ASD1059,866.544,2575.6363,102617.3,298.412403,131,136,120,120,146
ASD1060,867.362625,2692.0609,102704.8,298.11932,131,136,120,120,146
ASD1061,866.350375,2637.3962,102653.83,298.536333,131,136,120,120,146
ASD1062,867.7810625,2512.3238,102709.16,298.514979,131,136,120,120,146
ASD1063,866.832,2584.3216,102763,297.671416,131,136,120,120,146
ASD1064,866.42325,2597.3448,102649.88,298.150097,131,136,120,120,146
ASD1065,867.7634375,2679.2583,102733.28,299.535807,131,136,120,120,146
ASD1066,867.481125,2703.4555,102541.67,298.502629,131,136,120,120,146
ASD1067,866.55575,2609.7588,102782.13,298.319197,131,136,120,120,146
ASD1068,866.28975,2606.3189,102679.47,299.424996,131,136,120,120,146
ASD1069,866.7740625,2468.5352,102797.66,298.616696,131,136,120,120,146
ASD1070,866.5614375,2647.6223,102687.3,299.089291,131,136,120,120,146
ASD1071,868.678,2574.1116,102650.89,297.240233,131,136,120,120,146
ASD1072,866.9788375,2675.9018,102706.2,299.171452,131,136,120,120,146
ASD1073,866.62725,2622.4178,102674.94,298.914807,131,136,120,120,146
ASD1074,867.479375,2622.5508,102657.97,297.747012,131,136,120,120,146
ASD1075,868.9865,2638.105,102633,298.491362,131,136,120,120,146
ASD1076,866.36175,2694.7433,102719.03,298.588368,131,136,120,120,146
ASD1077,866.827375,2617.9024,102781.82,299.56687,131,136,120,120,146
ASD1078,867.214375,2602.6028,102721.13,298.276663,131,136,120,120,146
ASD1079,867.524125,2542.1211,102700.54,298.931427,131,136,120,120,146
ASD1080,866.398925,2537.6831,102638.87,298.744976,131,136,120,120,146
ASD1081,866.022875,2629.1443,102782.53,297.733422,131,136,120,120,146
ASD1082,866.54025,2642.3798,102749.3,299.264082,131,136,120,120,146
ASD1083,866.438625,2544.2291,102579.24,299.070586,131,136,120,120,146
ASD1084,867.21405,2605.6143,102655.81,298.354935,131,136,120,120,146
ASD1085,865.457,2615.3234,102611.11,297.298132,131,136,120,120,146
ASD1086,868.006825,2505.418,102851.07,297.148032,131,136,120,120,146
ASD1087,865.7860625,2702.5862,102633.2,299.11317,131,136,120,120,146
ASD1088,867.5995,2594.3083,102654.13,299.52075,131,136,120,120,146
ASD1089,868.03425,2584.5402,102637.13,297.661614,131,136,120,120,146
ASD1090,866.868625,2528.885,102752.61,297.470818,131,136,120,120,146
ASD1091,867.747125,2582.1394,101269.65,293.060942,131,136,120,120,146
ASD1092,866.4450875,2551.9053,101430.85,293.07132,131,136,120,120,146
ASD1093,866.905375,2635.1793,101335.706,293.630844,131,136,120,120,146
ASD1094,866.43275,2635.1297,101361.86,293.673262,131,136,120,120,146
ASD1095,868.1078375,2558.9615,101386.36,292.79694,131,136,120,120,146
ASD1096,866.572375,2579.7684,101384.644,293.354628,131,136,120,120,146
ASD1097,866.175625,2541.912,101290.94,292.271658,131,136,120,120,146
ASD1098,867.20405,2567.453,101267.64,293.191351,131,136,120,120,146
ASD1099,867.12845,2487.1563,101394.57,293.817267,131,136,120,120,146
ASD1100,867.2608125,2580.2633,101266.064,292.90229,131,136,120,120,146
ASD1101,867.5418125,2683.4126,101293.42,293.247054,131,136,120,120,146
ASD1102,866.145175,2388.9208,101245.874,293.803465,131,136,120,120,146
ASD1103,867.8086875,2648.0265,101315.49,292.478545,131,136,120,120,146
ASD1104,867.087325,2548.5725,101236.31,294.163798,131,136,120,120,146
ASD1105,866.6233125,2628.7151,101284.344,292.739632,131,136,120,120,146
ASD1106,866.8205,2681.3498,101236.285,292.444144,131,136,120,120,146
ASD1107,866.3905,2626.121,101441.15,293.362368,131,136,120,120,146
ASD1108,866.333875,2621.8983,101419.61,293.542735,131,136,120,120,146
ASD1109,867.202075,2602.217,101341.32,292.627903,131,136,120,120,146
ASD1110,868.608875,2638.247,101343.805,292.924103,131,136,120,120,146
ASD1111,867.094575,2592.159,101362.994,293.450962,131,136,120,120,146
ASD1112,866.733175,2614.6389,101279.706,293.289744,131,136,120,120,146
ASD1113,866.338575,2494.4471,101403.076,292.77619,131,136,120,120,146
ASD1114,865.8214625,2686.3081,101454.02,293.398741,131,136,120,120,146
ASD1115,867.039375,2611.6188,101212.5,292.77218,131,136,120,120,146
ASD1116,867.998575,2548.2727,101296.045,292.764054,131,136,120,120,146
ASD1117,867.4665875,2616.771,101230.27,293.185252,131,136,120,120,146
ASD1118,866.447625,2682.5125,101292.95,293.037905,131,136,120,120,146
ASD1119,867.01025,2599.1417,101346,293.42398,131,136,120,120,146
ASD1120,867.357,2624.3576,101368.994,292.560393,131,136,120,120,146
ASD1121,867.2341875,2546.9246,101320.856,293.292666,131,136,120,120,146
ASD1122,866.866625,2668.6161,101322.833,293.21749,131,136,120,120,146
ASD1123,867.423175,2608.5558,101359.503,293.038277,131,136,120,120,146
ASD1124,866.5573125,2536.6661,101312.854,292.97854,131,136,120,120,146
ASD1125,866.71325,2446.6644,101345.98,294.065644,131,136,120,120,146
ASD1126,866.3890875,2564.8193,101343.8,293.121577,131,136,120,120,146
ASD1127,866.955875,2506.9387,101290.26,292.937306,131,136,120,120,146
ASD1128,868.220875,2577.0126,101337.67,292.1788,131,136,120,120,146
ASD1129,867.44425,2635.0363,101289.984,293.863934,131,136,120,120,146
ASD1130,865.462875,2571.4048,101300.95,292.40744,131,136,120,120,146
ASD1131,867.708375,2566.1911,101322.93,292.581366,131,136,120,120,146
ASD1132,866.404,2662.4693,101115.99,292.586459,131,136,120,120,146
ASD1133,867.655625,2576.5934,101351.59,293.124514,131,136,120,120,146
ASD1134,868.1697125,2539.6152,101305.005,293.57284,131,136,120,120,146
ASD1135,868.06825,2620.445,101394.366,292.272293,131,136,120,120,146
ASD1136,867.096875,2649.5796,101288.28,293.295935,131,136,120,120,146
ASD1137,868.11425,2490.7623,101296.44,292.60709,131,136,120,120,146
ASD1138,867.131375,2665.7583,101166.406,292.794794,131,136,120,120,146
ASD1139,866.230375,2661.171,101277.73,292.881348,131,136,120,120,146
ASD1140,867.668625,2650.6289,101393.34,292.58476,131,136,120,120,146
ASD1141,868.197625,2651.7015,101417.285,292.575072,131,136,120,120,146
ASD1142,868.116625,2538.9153,101343.317,293.510674,131,136,120,120,146
ASD1143,867.9251875,2595.4674,101284.58,293.199383,131,136,120,120,146
ASD1144,866.9575,2737.845,101341.425,293.229885,131,136,120,120,146
ASD1145,867.477,2615.9082,101263.97,292.983956,131,136,120,120,146
ASD1146,867.44575,2680.8012,101324,292.320967,131,136,120,120,146
ASD1147,867.47475,2532.006,101169.28,293.585848,131,136,120,120,146
ASD1148,867.001875,2638.5746,101391.21,294.65277,131,136,120,120,146
ASD1149,867.531,2572.932,101321.155,293.868958,131,136,120,120,146
ASD1150,866.5236625,2537.21,101315.46,293.067698,131,136,120,120,146
ASD1151,867.82575,2570.34,101306.226,293.494004,131,136,120,120,146
ASD1152,866.8655,2657.8293,101340.405,292.26936,131,136,120,120,146
ASD1153,867.47075,2715.8876,101303.52,293.350483,131,136,120,120,146
ASD1154,865.71,2688.1685,101219.2,292.50908,131,136,120,120,146
ASD1155,868.28875,2617.844,101289.685,293.443755,131,136,120,120,146
ASD1156,867.679875,2627.3737,101344.574,293.734852,131,136,120,120,146
ASD1157,867.09045,2638.5563,101357.92,291.65808,131,136,120,120,146
